HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2458966.86388,2020-04-27.361875,bC,1.58,14.970,10.275,0.010,281.804,2.495,g
2458966.86516,2020-04-27.3631644,bC,1.52,14.954,10.244,0.010,290.005,2.623,g
2458966.86645,2020-04-27.3644511,bC,1.48,14.965,10.258,0.009,286.206,2.484,g
2458967.85459,2020-04-28.3525715,bC,1.41,14.971,10.261,0.009,285.467,2.247,g
2458967.85717,2020-04-28.3551484,bC,1.43,14.984,10.289,0.009,278.149,2.253,g
2458968.85474,2020-04-29.3527012,bC,1.46,15.012,10.323,0.009,269.668,2.327,g
2458968.85603,2020-04-29.3539869,bC,1.44,15.011,10.320,0.009,270.519,2.291,g
2458968.85733,2020-04-29.3552870,bC,1.43,14.979,10.252,0.009,288.050,2.460,g
2458969.85441,2020-04-30.3523511,bC,1.55,14.974,10.262,0.009,285.221,2.389,g
2458969.85570,2020-04-30.3536424,bC,1.64,14.973,10.258,0.009,286.294,2.406,g
2458969.85699,2020-04-30.3549375,bC,1.57,14.979,10.271,0.009,283.018,2.342,g
2458970.84453,2020-05-01.3424587,bC,1.49,14.977,10.271,0.009,282.990,2.376,g
2458970.84582,2020-05-01.3437464,bC,1.60,14.977,10.272,0.009,282.584,2.423,g
2458970.84710,2020-05-01.3450428,bC,1.54,14.979,10.273,0.009,282.403,2.412,g
2458971.83909,2020-05-02.3370012,bC,1.42,14.970,10.263,0.009,285.086,2.370,g
2458971.84038,2020-05-02.3382961,bC,1.40,14.986,10.277,0.009,281.467,2.261,g
2458971.84167,2020-05-02.3395822,bC,1.42,14.972,10.270,0.010,283.149,2.530,g
2458972.85905,2020-05-03.3569474,bC,1.40,15.004,10.283,0.009,280.021,2.415,g
2458972.86033,2020-05-03.3582314,bC,1.41,14.997,10.271,0.009,282.792,2.300,g
2458972.86162,2020-05-03.3595184,bC,1.42,15.034,10.344,0.009,264.637,2.176,g
2458973.87070,2020-05-04.3685863,bC,1.42,15.044,10.352,0.009,262.634,2.186,g
2458973.87199,2020-05-04.3698748,bC,1.45,15.013,10.274,0.009,282.097,2.389,g
2458973.87328,2020-05-04.3711717,bC,1.47,15.029,10.299,0.009,275.628,2.286,g
2458974.70702,2020-05-05.2048901,bs,1.58,14.921,10.274,0.008,282.339,2.151,g
2458974.70825,2020-05-05.2061167,bs,1.54,14.968,10.309,0.004,273.118,0.957,g
2458974.70946,2020-05-05.2073349,bs,1.49,14.960,10.307,0.004,273.591,1.065,g
2458975.04885,2020-05-05.5467121,bC,1.42,15.096,10.356,0.010,261.571,2.377,g
2458975.05013,2020-05-05.5479962,bC,1.45,15.097,10.354,0.010,261.932,2.361,g
2458975.05142,2020-05-05.5492844,bC,1.45,15.083,10.324,0.010,269.368,2.503,g
2458981.81669,2020-05-12.3144806,bC,1.40,15.031,10.356,0.008,261.419,1.979,g
2458981.81798,2020-05-12.3157722,bC,1.45,14.991,10.287,0.009,278.609,2.299,g
2458981.81927,2020-05-12.3170582,bC,1.44,14.975,10.262,0.009,285.375,2.368,g
2458983.81352,2020-05-14.3112896,bC,1.58,14.965,10.259,0.009,285.880,2.321,g
2458983.81481,2020-05-14.3125807,bC,1.56,14.963,10.261,0.010,285.374,2.534,g
2458983.81609,2020-05-14.3138658,bC,1.58,14.969,10.269,0.009,283.558,2.447,g
2458984.82420,2020-05-15.3219605,bC,1.48,14.985,10.255,0.009,287.110,2.439,g
2458984.82549,2020-05-15.3232483,bC,1.51,15.007,10.297,0.009,275.985,2.367,g
2458984.82678,2020-05-15.3245356,bC,1.45,15.062,10.351,0.004,262.763,0.837,g
2458985.80399,2020-05-16.3017471,bC,1.44,14.980,10.256,0.010,286.828,2.569,g
2458985.80527,2020-05-16.3030281,bC,1.44,14.997,10.286,0.009,278.996,2.336,g
2458985.80656,2020-05-16.3043151,bC,1.45,15.027,10.347,0.010,263.596,2.391,g
2458986.80054,2020-05-17.2982924,bC,1.56,14.970,10.261,0.010,285.386,2.484,g
2458986.80183,2020-05-17.2995836,bC,1.56,14.982,10.274,0.010,282.050,2.487,g
2458986.80312,2020-05-17.3008634,bC,1.57,14.970,10.254,0.010,287.256,2.534,g
2458987.80526,2020-05-18.3030128,bC,1.50,15.014,10.325,0.009,269.055,2.282,g
2458987.80655,2020-05-18.3042981,bC,1.50,14.981,10.257,0.010,286.585,2.522,g
2458987.80784,2020-05-18.3055884,bC,1.43,14.998,10.273,0.009,282.516,2.279,g
2458990.79024,2020-05-21.2879737,bC,1.40,14.997,10.289,0.009,278.434,2.340,g
2458990.79153,2020-05-21.2892618,bC,1.40,15.005,10.304,0.010,274.423,2.456,g
2458990.79282,2020-05-21.2905489,bC,1.45,14.996,10.286,0.010,278.947,2.501,g
2458991.76530,2020-05-22.2630341,bs,1.46,99.990,99.990,99.990,99.990,99.990,g
2458991.76653,2020-05-22.2642548,bs,1.47,99.990,99.990,99.990,99.990,99.990,g
2458991.76774,2020-05-22.2654767,bs,1.44,15.034,10.323,0.004,269.600,0.956,g
2458992.78281,2020-05-23.2805461,bC,1.44,14.972,10.278,0.009,281.125,2.369,g
2458992.78411,2020-05-23.2818400,bC,1.40,14.962,10.250,0.009,288.402,2.435,g
2458992.78540,2020-05-23.2831273,bC,1.41,14.968,10.260,0.009,285.801,2.371,g
2458995.77619,2020-05-26.2739060,bC,1.66,14.539,10.297,0.009,276.387,2.425,g
2458995.77747,2020-05-26.2751938,bC,1.69,14.499,10.238,0.008,291.514,2.106,g
2458995.77876,2020-05-26.2764810,bC,1.75,14.571,10.279,0.012,280.851,3.237,g
2458997.89504,2020-05-28.3927557,bC,1.39,15.077,10.376,0.009,256.870,2.171,g
2458997.89633,2020-05-28.3940459,bC,1.37,15.039,10.275,0.010,281.804,2.523,g
2458997.89761,2020-05-28.3953325,bC,1.39,15.083,10.345,0.009,264.248,2.257,g
2458998.86165,2020-05-29.3593737,bC,1.68,14.999,10.260,0.010,285.812,2.535,g
2458998.86295,2020-05-29.3606744,bC,2.05,14.991,10.256,0.010,286.700,2.500,g
2458998.86423,2020-05-29.3619578,bC,1.68,15.001,10.245,0.010,289.767,2.575,g
2458999.93359,2020-05-30.4313105,bC,1.42,15.076,10.282,0.010,280.085,2.426,g
2458999.93487,2020-05-30.4325979,bC,1.40,15.062,10.249,0.009,288.839,2.450,g
2458999.93616,2020-05-30.4338861,bC,1.47,15.102,10.335,0.009,266.895,2.255,g
2459001.02708,2020-05-31.5248115,bC,1.49,15.080,10.328,0.010,268.322,2.382,g
2459001.02837,2020-05-31.5260987,bC,1.50,15.082,10.337,0.010,266.063,2.319,g
2459001.02965,2020-05-31.5273841,bC,1.48,15.032,10.244,0.010,290.117,2.630,g
2459003.80355,2020-06-03.3012910,bC,1.75,14.992,10.273,0.009,282.471,2.339,g
2459003.80485,2020-06-03.3025891,bC,1.64,15.049,10.311,0.004,272.605,0.918,g
2459003.80615,2020-06-03.3038902,bC,1.69,15.049,10.318,0.004,271.032,1.026,g
2459004.85576,2020-06-04.3535034,bC,1.60,15.023,10.264,0.009,284.861,2.388,g
2459004.85704,2020-06-04.3547878,bC,1.54,15.055,10.341,0.010,265.230,2.380,g
2459004.85833,2020-06-04.3560768,bC,1.57,15.019,10.262,0.010,285.129,2.557,g
2459005.81621,2020-06-05.3139607,bC,2.22,14.903,10.269,0.009,283.523,2.428,g
2459005.81753,2020-06-05.3152770,bC,2.14,14.903,10.265,0.009,284.460,2.365,g
2459005.81881,2020-06-05.3165627,bC,2.13,14.919,10.252,0.010,287.848,2.550,g
2459006.66716,2020-06-06.1649094,bs,1.57,14.927,10.266,0.008,284.158,2.148,g
2459006.66836,2020-06-06.1661216,bs,1.60,14.950,10.297,0.009,276.200,2.205,g
2459006.66959,2020-06-06.1673446,bs,1.59,14.936,10.273,0.008,282.344,2.157,g
2459008.02549,2020-06-07.5232582,bC,1.46,15.089,10.359,0.009,260.838,2.264,g
2459008.02678,2020-06-07.5245465,bC,1.43,15.061,10.305,0.010,274.136,2.397,g
2459008.02806,2020-06-07.5258256,bC,1.46,15.032,10.263,0.010,284.850,2.537,g
2459008.70167,2020-06-08.1994381,bs,1.46,14.966,10.276,0.009,281.491,2.218,g
2459008.70288,2020-06-08.2006519,bs,1.46,14.957,10.250,0.009,288.629,2.299,g
2459008.70411,2020-06-08.2018785,bs,1.46,14.947,10.225,0.008,295.108,2.153,g
2459009.65753,2020-06-09.1553079,bs,1.43,14.955,10.247,0.008,289.123,2.188,g
2459009.65874,2020-06-09.1565190,bs,1.46,14.953,10.254,0.009,287.375,2.408,g
2459009.65996,2020-06-09.1577399,bs,1.45,14.999,10.298,0.004,276.144,0.972,g
2459010.68711,2020-06-10.1848974,bs,1.46,99.990,99.990,99.990,99.990,99.990,g
2459010.68832,2020-06-10.1861109,bs,1.44,99.990,99.990,99.990,99.990,99.990,g
2459010.68954,2020-06-10.1873305,bs,1.46,99.990,99.990,99.990,99.990,99.990,g
2459011.68412,2020-06-11.1819232,bs,1.62,14.917,10.260,0.009,285.658,2.318,g
2459011.68535,2020-06-11.1831439,bs,1.63,99.990,99.990,99.990,99.990,99.990,g
2459011.68657,2020-06-11.1843621,bs,1.66,14.897,10.218,0.009,297.174,2.344,g
2459013.77010,2020-06-13.2679182,bC,1.62,14.988,10.256,0.010,286.666,2.580,g
2459013.77141,2020-06-13.2692284,bC,1.64,14.994,10.256,0.010,287.079,2.620,g
2459013.77272,2020-06-13.2705383,bC,1.56,15.003,10.257,0.010,286.710,2.568,g
2459014.68865,2020-06-14.1864791,bs,1.52,99.990,99.990,99.990,99.990,99.990,g
2459014.68987,2020-06-14.1876939,bs,1.56,99.990,99.990,99.990,99.990,99.990,g
2459014.69109,2020-06-14.1889157,bs,1.53,15.003,10.311,0.005,272.662,1.120,g
2459014.99619,2020-06-14.4940289,bC,1.45,15.042,10.272,0.010,282.727,2.657,g
2459014.99751,2020-06-14.4953406,bC,1.44,15.062,10.311,0.010,272.496,2.537,g
2459014.99881,2020-06-14.4966453,bC,1.44,15.067,10.321,0.010,270.104,2.540,g
2459015.73108,2020-06-15.2289278,bs,1.44,14.937,10.228,0.009,294.477,2.372,g
2459015.73229,2020-06-15.2301405,bs,1.47,14.959,10.276,0.009,281.469,2.290,g
2459015.73350,2020-06-15.2313475,bs,1.45,14.940,10.242,0.009,290.760,2.445,g
2459017.78383,2020-06-17.2817011,bC,1.47,15.072,10.337,0.009,266.095,2.231,g
2459017.78515,2020-06-17.2830157,bC,1.50,15.046,10.284,0.009,279.535,2.416,g
2459017.78645,2020-06-17.2843244,bC,1.48,15.023,10.239,0.009,291.326,2.456,g
2459018.98064,2020-06-18.4785271,bC,1.75,14.710,10.261,0.010,285.608,2.569,g
2459018.98195,2020-06-18.4798358,bC,1.70,14.969,10.258,0.009,286.234,2.454,g
2459018.98326,2020-06-18.4811480,bC,1.57,14.791,10.255,0.010,286.924,2.601,g
2459019.82313,2020-06-19.3210311,bC,1.69,14.176,10.287,0.009,278.699,2.436,g
2459019.82444,2020-06-19.3223371,bC,1.68,14.264,10.277,0.011,281.140,2.649,g
2459019.82575,2020-06-19.3236517,bC,1.72,14.369,10.326,0.006,269.002,1.449,g
2459019.97530,2020-06-19.4732,bC,1.61,14.824,10.257,0.009,286.532,2.507,g
2459019.97661,2020-06-19.4745074,bC,1.56,14.890,10.266,0.009,284.233,2.328,g
2459019.97792,2020-06-19.4758212,bC,1.58,14.911,10.244,0.010,290.039,2.674,g
2459020.86334,2020-06-20.3612596,bC,1.42,15.093,10.334,0.010,266.709,2.328,g
2459020.86465,2020-06-20.3625660,bC,1.43,15.102,10.346,0.010,264.085,2.290,g
2459020.86596,2020-06-20.3638740,bC,1.41,15.057,10.258,0.009,286.265,2.452,g
2459021.88372,2020-06-21.3816487,bC,1.48,15.076,10.306,0.010,273.933,2.485,g
2459021.88504,2020-06-21.3829743,bC,1.53,15.054,10.258,0.009,286.356,2.462,g
2459021.88635,2020-06-21.3842771,bC,1.51,15.094,10.337,0.010,266.080,2.339,g
2459022.83572,2020-06-22.3336655,bC,1.43,15.034,10.255,0.009,287.216,2.415,g
2459022.83703,2020-06-22.3349756,bC,1.40,15.063,10.317,0.010,271.222,2.439,g
2459022.83834,2020-06-22.3362908,bC,1.43,15.067,10.325,0.010,269.245,2.408,g
2459023.83668,2020-06-23.3346495,bC,1.42,15.055,10.260,0.009,285.868,2.361,g
2459023.83799,2020-06-23.3359591,bC,1.47,15.086,10.333,0.010,267.359,2.373,g
2459023.83931,2020-06-23.3372715,bC,1.46,15.090,10.337,0.010,266.413,2.322,g
2459023.92597,2020-06-23.4239288,bs,1.70,99.990,99.990,99.990,99.990,99.990,g
2459023.92719,2020-06-23.4251509,bs,1.69,99.990,99.990,99.990,99.990,99.990,g
2459023.92840,2020-06-23.4263670,bs,1.47,99.990,99.990,99.990,99.990,99.990,g
2459024.90421,2020-06-24.4021921,bC,1.47,15.062,10.296,0.010,276.604,2.481,g
2459024.90552,2020-06-24.4035069,bC,1.49,15.051,10.267,0.010,283.941,2.554,g
2459024.90684,2020-06-24.4048290,bC,1.50,15.050,10.266,0.010,284.296,2.521,g
2459027.75190,2020-06-27.2499334,bC,1.56,15.045,10.379,0.008,256.144,1.909,g
2459027.75324,2020-06-27.2512776,bC,1.50,15.053,10.341,0.004,265.303,0.925,g
2459027.75457,2020-06-27.2525991,bC,1.49,15.014,10.269,0.009,283.412,2.428,g
2459028.79242,2020-06-28.2904745,bC,1.38,15.089,10.349,0.010,263.325,2.351,g
2459028.79373,2020-06-28.2917894,bC,1.40,15.062,10.280,0.009,280.578,2.217,g
2459028.79506,2020-06-28.2931096,bC,1.39,15.090,10.335,0.009,266.808,2.126,g
2459029.81643,2020-06-29.3145009,bC,1.42,15.075,10.315,0.009,271.616,2.275,g
2459029.81774,2020-06-29.3158195,bC,1.41,15.051,10.257,0.009,286.403,2.452,g
2459029.81905,2020-06-29.3171253,bC,1.38,15.092,10.346,0.009,264.172,2.274,g
2459031.76838,2020-07-01.2664952,bC,1.51,15.112,10.377,0.004,256.604,0.857,g
2459031.76969,2020-07-01.2678081,bC,1.48,15.069,10.319,0.009,270.494,2.259,g
2459031.77101,2020-07-01.2691203,bC,1.48,15.030,10.262,0.010,285.164,2.498,g
2459032.84399,2020-07-02.3421311,bC,1.52,15.052,10.272,0.009,282.587,2.305,g
2459032.84530,2020-07-02.3434401,bC,1.56,15.082,10.322,0.009,269.965,2.241,g
2459032.84661,2020-07-02.3447513,bC,1.48,15.083,10.335,0.010,266.675,2.384,g
2459033.88424,2020-07-03.3824045,bC,1.47,15.095,10.320,0.004,270.410,0.849,g
2459033.88556,2020-07-03.3837221,bC,1.49,15.074,10.338,0.010,265.957,2.391,g
2459033.88687,2020-07-03.3850300,bC,1.49,15.070,10.336,0.010,266.439,2.383,g
2459035.86466,2020-07-05.3628655,bs,1.60,14.854,10.286,0.008,279.075,2.164,g
2459035.86588,2020-07-05.3640872,bs,1.44,14.854,10.287,0.008,278.770,2.170,g
2459035.86710,2020-07-05.3653081,bs,1.56,14.893,10.369,0.005,258.654,1.294,g
2459041.76325,2020-07-11.2616002,bC,1.77,15.022,10.249,0.010,288.610,2.683,g
2459041.76455,2020-07-11.2629035,bC,1.73,15.029,10.256,0.010,286.828,2.678,g
2459041.76585,2020-07-11.2642079,bC,1.75,15.029,10.261,0.010,285.335,2.713,g
2459043.89903,2020-07-13.3974464,bC,1.41,15.052,10.275,0.009,281.852,2.326,g
2459043.90035,2020-07-13.3987605,bC,1.39,15.082,10.343,0.010,264.696,2.357,g
2459043.90165,2020-07-13.4000718,bC,1.41,15.081,10.350,0.009,262.875,2.107,g
2459044.82072,2020-07-14.3191637,bs,1.43,14.467,10.204,0.009,301.019,2.579,g
2459044.82193,2020-07-14.3203753,bs,1.47,14.246,10.131,0.021,321.656,6.319,g
2459044.82314,2020-07-14.3215913,bs,1.45,14.698,10.234,0.021,292.911,5.714,g
2459047.92376,2020-07-17.4222914,bC,1.41,14.860,10.256,0.009,286.832,2.488,g
2459047.92507,2020-07-17.4236004,bC,1.41,14.937,10.252,0.010,287.956,2.727,g
2459047.92638,2020-07-17.4249111,bC,1.46,14.888,10.278,0.010,281.078,2.558,g
2459050.88959,2020-07-20.3882165,bC,1.70,15.008,10.241,0.010,290.772,2.598,g
2459050.89090,2020-07-20.3895270,bC,1.55,15.058,10.291,0.010,277.691,2.463,g
2459050.89222,2020-07-20.3908391,bC,1.80,14.991,10.238,0.010,291.483,2.612,g
2459053.87779,2020-07-23.3765005,bC,1.45,15.024,10.270,0.009,283.137,2.438,g
2459053.87907,2020-07-23.3777850,bC,1.45,15.014,10.254,0.010,287.417,2.607,g
2459053.88036,2020-07-23.3790706,bC,1.42,15.062,10.347,0.010,263.618,2.328,g
2459055.78037,2020-07-25.2791442,bs,1.55,14.898,10.282,0.004,279.923,1.096,g
2459055.78159,2020-07-25.2803587,bs,1.56,14.913,10.294,0.004,277.011,1.016,g
2459055.78281,2020-07-25.2815817,bs,1.62,14.830,10.201,0.009,301.657,2.457,g
2459057.81546,2020-07-27.3142969,bs,1.45,14.927,10.250,0.009,288.347,2.366,g
2459057.81668,2020-07-27.3155142,bs,1.42,14.918,10.233,0.009,292.748,2.411,g
2459057.81789,2020-07-27.3167408,bs,1.46,14.924,10.236,0.008,292.188,2.243,g
2459059.84786,2020-07-29.3467649,bC,1.37,15.084,10.335,0.009,266.724,2.287,g
2459059.84915,2020-07-29.3480534,bC,1.44,15.074,10.315,0.009,271.681,2.347,g
2459059.85042,2020-07-29.3493292,bC,1.41,15.049,10.259,0.009,285.967,2.453,g
2459060.78412,2020-07-30.2830614,bs,1.45,14.943,10.287,0.009,278.826,2.202,g
2459060.78534,2020-07-30.2842807,bs,1.40,14.919,10.246,0.009,289.605,2.423,g
2459060.78656,2020-07-30.2854971,bs,1.51,14.932,10.285,0.009,279.338,2.338,g
2459061.72377,2020-07-31.2227380,bs,1.39,14.956,10.288,0.009,278.408,2.271,g
2459061.72499,2020-07-31.2239567,bs,1.48,14.984,10.325,0.004,269.092,1.108,g
2459061.72620,2020-07-31.2251668,bs,1.46,14.960,10.305,0.008,274.030,2.121,g
2459066.85859,2020-08-05.3577339,bC,1.69,14.994,10.253,0.010,287.446,2.601,g
2459066.85983,2020-08-05.3589792,bC,1.77,15.001,10.267,0.010,284.000,2.566,g
2459066.86107,2020-08-05.3602221,bC,1.75,14.970,10.260,0.010,285.753,2.624,g
2459069.79323,2020-08-08.2924847,bC,1.47,15.022,10.252,0.010,287.886,2.748,g
2459069.79447,2020-08-08.2937254,bC,1.47,15.048,10.307,0.011,273.538,2.680,g
2459069.79571,2020-08-08.2949672,bC,1.49,15.015,10.245,0.011,289.733,2.820,g
2459071.83880,2020-08-10.3381297,bC,1.42,15.085,10.346,0.009,263.940,2.248,g
2459071.84004,2020-08-10.3393716,bC,1.40,15.034,10.247,0.010,289.166,2.653,g
2459071.84129,2020-08-10.3406146,bC,1.37,15.039,10.255,0.010,287.088,2.536,g
2459072.78279,2020-08-11.2821538,bs,1.51,14.929,10.262,0.004,285.395,1.111,g
2459072.78402,2020-08-11.2833819,bs,1.55,14.905,10.262,0.008,285.246,2.168,g
2459072.78522,2020-08-11.2845943,bs,1.46,14.902,10.240,0.009,291.140,2.353,g
2459073.79279,2020-08-12.2921863,bs,1.50,14.881,10.233,0.010,293.000,2.692,g
2459073.79401,2020-08-12.2934059,bs,1.46,14.878,10.225,0.009,295.233,2.538,g
2459073.79522,2020-08-12.2946254,bs,1.45,14.906,10.278,0.009,281.092,2.276,g
2459075.82179,2020-08-14.3212662,bC,1.44,15.039,10.253,0.010,287.530,2.675,g
2459081.76901,2020-08-20.2687115,bC,1.42,15.091,10.345,0.009,264.241,2.226,g
2459081.77026,2020-08-20.2699578,bC,1.46,14.930,10.256,0.010,286.768,2.556,g
2459081.77150,2020-08-20.2712008,bC,1.40,14.604,10.269,0.009,283.549,2.454,g
2459083.65089,2020-08-22.1506641,bs,1.44,14.775,10.220,0.010,296.446,2.636,g
2459083.65212,2020-08-22.1518910,bs,1.43,14.806,10.296,0.008,276.603,2.180,g
2459083.65334,2020-08-22.1531114,bs,1.44,14.729,10.257,0.010,286.670,2.513,g
2459086.76921,2020-08-25.2690975,bC,1.80,14.986,10.252,0.010,287.990,2.553,g
2459086.77048,2020-08-25.2703666,bC,2.14,14.958,10.253,0.010,287.516,2.531,g
2459086.77172,2020-08-25.2716129,bC,2.01,14.987,10.260,0.010,285.884,2.500,g
2459087.75188,2020-08-26.2518096,bs,1.47,14.865,10.254,0.009,287.257,2.478,g
2459087.75313,2020-08-26.2530504,bs,1.43,14.866,10.260,0.009,285.723,2.320,g
2459087.75435,2020-08-26.2542800,bs,1.42,14.868,10.251,0.008,288.073,2.066,g
2459088.66534,2020-08-27.1652971,bs,1.45,14.925,10.273,0.008,282.171,2.187,g
2459088.66655,2020-08-27.1665140,bs,1.45,14.923,10.272,0.008,282.474,2.196,g
2459088.66779,2020-08-27.1677471,bs,1.39,14.919,10.268,0.009,283.726,2.304,g
2459089.71271,2020-08-28.2127188,bs,1.46,14.855,10.233,0.009,292.764,2.347,g
2459089.71393,2020-08-28.2139314,bs,1.45,14.894,10.279,0.005,280.707,1.318,g
2459089.71514,2020-08-28.2151471,bs,1.42,14.873,10.285,0.009,279.395,2.337,g
2459090.70434,2020-08-29.2043730,bs,1.49,14.854,10.228,0.008,294.231,2.167,g
2459090.70555,2020-08-29.2055880,bs,1.50,14.865,10.270,0.009,283.296,2.350,g
2459090.70677,2020-08-29.2068091,bs,1.47,14.863,10.269,0.010,283.380,2.491,g
2459092.77241,2020-08-31.2725372,bC,1.78,15.011,10.279,0.010,280.729,2.643,g
2459092.77366,2020-08-31.2737883,bC,1.79,15.004,10.277,0.011,281.469,2.842,g
2459092.77491,2020-08-31.2750289,bC,1.77,15.011,10.285,0.010,279.271,2.522,g
2459095.72525,2020-09-03.2254815,bs,1.47,14.833,10.263,0.008,284.885,2.190,g
2459095.72650,2020-09-03.2267344,bs,1.48,14.826,10.285,0.009,279.204,2.369,g
2459095.72771,2020-09-03.2279487,bs,1.47,14.835,10.290,0.010,277.992,2.554,g
2459096.72551,2020-09-04.225775,bs,1.52,14.901,10.295,0.009,276.727,2.309,g
2459096.72671,2020-09-04.2269840,bs,1.46,14.874,10.278,0.009,281.041,2.421,g
2459096.72793,2020-09-04.2282020,bs,1.49,14.874,10.258,0.009,286.443,2.485,g
2459098.78061,2020-09-06.2809518,bC,1.39,14.963,10.251,0.009,288.243,2.495,g
2459098.78185,2020-09-06.2821967,bC,1.40,14.998,10.317,0.010,271.296,2.388,g
2459098.78309,2020-09-06.2834336,bC,1.39,15.026,10.347,0.010,263.638,2.345,g
2459101.77989,2020-09-09.2803516,bC,1.55,15.035,10.273,0.010,282.412,2.491,g
2459101.78113,2020-09-09.2815877,bC,1.48,15.031,10.252,0.009,287.716,2.464,g
2459103.75725,2020-09-11.2577858,bC,1.36,15.067,10.322,0.010,269.815,2.554,g
2459103.75849,2020-09-11.2590278,bC,1.39,15.073,10.338,0.010,266.066,2.548,g
2459103.75973,2020-09-11.2602677,bC,1.40,15.050,10.294,0.011,276.944,2.707,g
2459106.73603,2020-09-14.2366745,bC,1.48,15.058,10.276,0.010,281.621,2.498,g
2459106.73728,2020-09-14.2379243,bC,1.46,15.070,10.303,0.010,274.724,2.429,g
2459106.73852,2020-09-14.2391660,bC,1.47,15.052,10.265,0.010,284.502,2.536,g
2459110.73773,2020-09-18.2385151,bC,1.47,15.065,10.336,0.010,266.400,2.370,g
2459110.73896,2020-09-18.2397556,bC,1.41,15.055,10.330,0.010,267.935,2.398,g
2459110.74020,2020-09-18.2409940,bC,1.41,14.979,10.265,0.009,284.572,2.350,g
2459115.71085,2020-09-23.2118207,bC,2.03,14.977,10.264,0.010,284.751,2.553,g
2459115.71210,2020-09-23.2130684,bC,1.98,14.987,10.267,0.010,283.993,2.479,g
2459115.71334,2020-09-23.2143065,bC,1.81,15.013,10.285,0.009,279.148,2.263,g
2459122.59956,2020-09-30.1007527,bs,1.67,14.938,10.289,0.007,278.030,1.801,g
2459122.60077,2020-09-30.1019699,bs,1.69,14.903,10.249,0.008,288.656,2.141,g
2459122.60199,2020-09-30.1031872,bs,1.73,14.914,10.264,0.008,284.476,2.070,g
2459125.64880,2020-10-03.1500923,bs,1.47,14.834,10.289,0.008,278.120,2.143,g
2459125.65002,2020-10-03.1513129,bs,1.51,14.812,10.244,0.007,289.942,2.003,g
2459125.65124,2020-10-03.1525425,bs,1.50,14.830,10.280,0.008,280.350,2.202,g
2459127.64001,2020-10-05.1413744,bs,1.47,14.850,10.278,0.009,281.050,2.312,g
2459127.64123,2020-10-05.1425878,bs,1.47,14.843,10.264,0.007,284.699,1.966,g
2459127.64245,2020-10-05.1438094,bs,1.46,14.823,10.225,0.008,295.207,2.181,g
2459128.63896,2020-10-06.1403437,bs,1.52,14.872,10.315,0.005,271.493,1.235,g
2459128.64017,2020-10-06.1415712,bs,1.45,14.832,10.270,0.008,283.145,2.214,g
2459128.64140,2020-10-06.1427892,bs,1.46,14.808,10.226,0.009,294.853,2.366,g
2459131.62894,2020-10-09.1304168,bs,1.45,14.810,10.210,0.008,299.152,2.302,g
2459131.63016,2020-10-09.1316329,bs,1.46,14.810,10.223,0.010,295.652,2.616,g
2459131.63138,2020-10-09.1328511,bs,1.43,14.814,10.244,0.010,290.040,2.593,g
2459132.62890,2020-10-10.1304083,bs,1.43,14.827,10.223,0.009,295.730,2.333,g
2459132.63011,2020-10-10.1316267,bs,1.46,14.857,10.285,0.009,279.310,2.222,g
2459132.63133,2020-10-10.1328450,bs,1.45,14.841,10.249,0.009,288.805,2.284,g
2459133.62099,2020-10-11.1225340,bs,1.46,14.863,10.207,0.009,299.925,2.449,g
2459133.62222,2020-10-11.1237601,bs,1.44,14.856,10.201,0.009,301.627,2.523,g
2459133.62345,2020-10-11.1249832,bs,1.48,14.882,10.258,0.009,286.274,2.249,g
2459134.62019,2020-10-12.1217569,bs,1.43,14.867,10.243,0.009,290.331,2.444,g
2459134.62141,2020-10-12.1229755,bs,1.46,99.990,99.990,99.990,99.990,99.990,g
2459134.62263,2020-10-12.1241930,bs,1.45,99.990,99.990,99.990,99.990,99.990,g
2459137.61126,2020-10-15.1129011,bs,1.47,14.875,10.247,0.009,289.007,2.510,g
2459137.61249,2020-10-15.1141300,bs,1.45,14.855,10.213,0.009,298.410,2.355,g
2459137.61371,2020-10-15.1153472,bs,1.52,14.777,10.227,0.009,294.565,2.402,g
2459140.60429,2020-10-18.1060046,bs,1.48,14.891,10.258,0.008,286.184,2.046,g
2459140.60553,2020-10-18.1072420,bs,1.48,14.871,10.240,0.009,290.922,2.363,g
2459140.60673,2020-10-18.1084532,bs,1.51,14.870,10.235,0.009,292.473,2.309,g
2459143.57896,2020-10-21.0807496,bs,2.04,14.832,10.260,0.011,285.777,2.861,g
2459143.58018,2020-10-21.0819718,bs,2.04,14.824,10.252,0.011,287.775,3.002,g
2459143.58140,2020-10-21.0831883,bs,2.02,14.817,10.239,0.011,291.470,2.958,g
2459147.57828,2020-10-25.0801623,bs,1.50,14.913,10.269,0.008,283.384,2.148,g
2459147.57951,2020-10-25.0813887,bs,1.44,14.937,10.303,0.008,274.850,2.026,g
2459147.58073,2020-10-25.0826119,bs,1.44,14.915,10.281,0.009,280.284,2.245,g
2459162.54239,2020-11-09.0445115,bs,1.66,14.796,10.268,0.009,283.722,2.445,g
2459162.54361,2020-11-09.0457355,bs,1.59,14.780,10.255,0.010,287.014,2.642,g
2459162.54484,2020-11-09.0469598,bs,1.60,14.765,10.254,0.010,287.364,2.562,g
