date,ew,ew_unc,file_basename,full_filepath,gaussian_width,gaussian_width_unc,int_wv,jd,n_samples,obs_line_center,obs_line_center_unc,qidx,star_name,time
2020-07-30,-1.1068221269004357,0.06507655731631068,Goldilocks_20200730T045336_v1.0_0019.spectra.fits,../data/HPF/Helium-transit-data\HAT-P-17b\in-transit\20200608\Goldilocks_20200730T045336_v1.0_0019.spectra.fits,1.272529041369042,0.04155389483869582,8542.0,2459060.7041816763,5000.0,8541.44565767297,0.05476954988703421,7176.0,HAT-P-17b_IN_3,04:54:01
2020-07-30,-0.899371628175839,0.046207085101570185,Goldilocks_20200730T045915_v1.0_0020.spectra.fits,../data/HPF/Helium-transit-data\HAT-P-17b\in-transit\20200608\Goldilocks_20200730T045915_v1.0_0020.spectra.fits,1.2108755083505063,0.0391515029309991,8542.0,2459060.708130173,5000.0,8541.55601082787,0.052916343463472994,7176.0,HAT-P-17b_IN_3,04:59:42
2020-07-30,-1.0751128158545777,0.05602279349323899,Goldilocks_20200730T050454_v1.0_0021.spectra.fits,../data/HPF/Helium-transit-data\HAT-P-17b\in-transit\20200608\Goldilocks_20200730T050454_v1.0_0021.spectra.fits,1.3000689411021311,0.03833665430802256,8542.0,2459060.7120784107,5000.0,8541.444532086829,0.0521015607087786,7176.0,HAT-P-17b_IN_3,05:05:23
2020-07-30,-1.1635839723114063,0.05627440074863463,Goldilocks_20200730T051040_v1.0_0022.spectra.fits,../data/HPF/Helium-transit-data\HAT-P-17b\in-transit\20200608\Goldilocks_20200730T051040_v1.0_0022.spectra.fits,1.3193542763532666,0.03472345716637639,8542.0,2459060.7160266037,5000.0,8541.416848683406,0.04750888922429807,7176.0,HAT-P-17b_IN_3,05:11:04
2020-07-30,-1.19777473078623,0.06310224269881524,Goldilocks_20200730T051619_v1.0_0023.spectra.fits,../data/HPF/Helium-transit-data\HAT-P-17b\in-transit\20200608\Goldilocks_20200730T051619_v1.0_0023.spectra.fits,1.3719793961720568,0.03690253187250241,8542.0,2459060.719974614,5000.0,8541.344421280406,0.049818284132612065,7176.0,HAT-P-17b_IN_3,05:16:45
2020-07-30,-1.156802406766084,0.06094935219194426,Goldilocks_20200730T052158_v1.0_0024.spectra.fits,../data/HPF/Helium-transit-data\HAT-P-17b\in-transit\20200608\Goldilocks_20200730T052158_v1.0_0024.spectra.fits,1.3667088119460942,0.037905399178692054,8542.0,2459060.723923513,5000.0,8541.34800134006,0.05149743863008186,7176.0,HAT-P-17b_IN_3,05:22:26
2020-07-30,-1.2587779081673205,0.07353808649676406,Goldilocks_20200730T052743_v1.0_0025.spectra.fits,../data/HPF/Helium-transit-data\HAT-P-17b\in-transit\20200608\Goldilocks_20200730T052743_v1.0_0025.spectra.fits,1.4053022390135672,0.040914415478279724,8542.0,2459060.7278716327,5000.0,8541.317998114975,0.05568232826105128,7176.0,HAT-P-17b_IN_3,05:28:08
2020-07-30,-1.0743986073402163,0.05552553290254739,Goldilocks_20200730T053323_v1.0_0026.spectra.fits,../data/HPF/Helium-transit-data\HAT-P-17b\in-transit\20200608\Goldilocks_20200730T053323_v1.0_0026.spectra.fits,1.304535539023656,0.038807500358701785,8542.0,2459060.7318198606,5000.0,8541.518174174744,0.05528871888315399,7176.0,HAT-P-17b_IN_3,05:33:49
2020-07-30,-0.9899215201676219,0.05704111181969379,Goldilocks_20200730T053902_v1.0_0027.spectra.fits,../data/HPF/Helium-transit-data\HAT-P-17b\in-transit\20200608\Goldilocks_20200730T053902_v1.0_0027.spectra.fits,1.2706695349285138,0.0440031006909935,8542.0,2459060.735768108,5000.0,8541.5185940408,0.06027408577063043,7176.0,HAT-P-17b_IN_3,05:39:30
2020-06-07,17.385789874288665,2.4190420853002252,Goldilocks_20200607T081351_v1.0_0032.spectra.fits,../data/HPF/Helium-transit-data\HAT-P-17b\out-of-transit\20200607\Goldilocks_20200607T081351_v1.0_0032.spectra.fits,7.864784827611254,1.3238470402948899,8542.0,2459007.84329825,5000.0,8534.049711267633,1.3045487121140593,6591.0,HAT-P-17b_OUT_1b_before1,08:14:20
2020-06-07,10.862794871619919,22.775295743333157,Goldilocks_20200607T081937_v1.0_0033.spectra.fits,../data/HPF/Helium-transit-data\HAT-P-17b\out-of-transit\20200607\Goldilocks_20200607T081937_v1.0_0033.spectra.fits,3.91747478150121,2.4375025131713213,8542.0,2459007.847246471,5000.0,-91731.02795824161,1390952.7313625698,6591.0,HAT-P-17b_OUT_1b_before1,08:20:02
2020-06-07,6.503194446233303,45.55986025344772,Goldilocks_20200607T082517_v1.0_0034.spectra.fits,../data/HPF/Helium-transit-data\HAT-P-17b\out-of-transit\20200607\Goldilocks_20200607T082517_v1.0_0034.spectra.fits,2.4357010710844142,2.29848623446807,8542.0,2459007.8511947556,5000.0,-3.0878240276741026e+48,4.082980934325548e+49,6591.0,HAT-P-17b_OUT_1b_before1,08:25:43
