date,dec,exp_time,jd,qidx,ra,star_name,time
2020-07-23,24.880886,820.0500000000001,2459053.7945502675,7162,23.307462,WASP-59,07:04:09
2020-07-23,24.881409,820.0500000000001,2459053.8044209983,7162,23.307626,WASP-59,07:18:21
2019-10-21,-5.091837,10.65,2458777.5649290476,2539,21.000464,WASP_69_in_2,01:33:29
2019-10-21,-5.094416,10.65,2458777.570357664,2539,21.000604,WASP_69_in_2,01:41:18
2019-10-21,-5.097265,10.65,2458777.5757867666,2539,21.000786,WASP_69_in_2,01:49:07
2019-10-21,-5.100057,10.65,2458777.58121559,2539,21.000969,WASP_69_in_2,01:56:57
2019-10-21,-5.103124,10.65,2458777.586644416,2539,21.001152,WASP_69_in_2,02:04:46
2019-10-21,-5.106349,10.65,2458777.592073368,2539,21.001353,WASP_69_in_2,02:12:35
2019-10-21,-5.109964,10.65,2458777.5975020253,2539,21.001562,WASP_69_in_2,02:20:24
2019-10-19,-5.09329,10.65,2458775.5787247173,2575,21.000651,WASP_69_out_2_before_4,01:53:21
2019-10-19,-5.095117,10.65,2458775.582179382,2575,21.000763,WASP_69_out_2_before_4,01:58:20
2019-10-19,-5.096829,10.65,2458775.585634405,2575,21.000877,WASP_69_out_2_before_4,02:03:18
2019-10-19,-5.098767,10.65,2458775.5890892423,2575,21.001002,WASP_69_out_2_before_4,02:08:17
2019-10-19,-5.101314,10.65,2458775.5936538693,2576,21.001157,WASP_69_out_2_before_3,02:14:51
2019-10-19,-5.103025,10.65,2458775.596122032,2576,21.001252,WASP_69_out_2_before_3,02:18:24
2019-10-19,-5.104409,10.65,2458775.598590014,2576,21.001358,WASP_69_out_2_before_3,02:21:58
2019-10-19,-5.106592,10.65,2458775.6020445046,2577,21.001485,WASP_69_out_2_before_1,02:26:56
2019-10-20,-5.09192,10.65,2458776.573060487,2591,21.00057,WASP_69_out_1_before_4,01:45:12
2019-10-20,-5.095311,10.65,2458776.579599886,2591,21.000794,WASP_69_out_1_before_4,01:54:37
2019-10-20,-5.098838,10.65,2458776.5861391015,2591,21.001013,WASP_69_out_1_before_4,02:04:02
2019-10-20,-5.102525,10.65,2458776.5926782535,2591,21.001248,WASP_69_out_1_before_4,02:13:27
2019-10-22,20.797902,10.65,2458778.564323089,,10.578737,WASP_69_out_1_after_4,01:32:37
2019-10-22,20.797902,10.65,2458778.57086235,,10.578737,WASP_69_out_1_after_4,01:42:02
2019-10-22,20.797902,10.65,2458778.577401558,,10.578737,WASP_69_out_1_after_4,01:51:27
2019-10-22,20.797902,10.65,2458778.583941232,,10.578737,WASP_69_out_1_after_4,02:00:52
2020-10-03,2.704979,308.85,2459125.8865052536,4991,1.775262,WASP-76_2_OUT_a1,09:16:34
2020-10-03,2.701214,308.85,2459125.890453559,4991,1.775393,WASP-76_2_OUT_a1,09:22:15
2020-10-03,2.697633,308.85,2459125.894401829,4991,1.775518,WASP-76_2_OUT_a1,09:27:56
2020-10-03,2.697644,308.85,2459125.898350084,4991,1.775509,WASP-76_2_OUT_a1,09:33:37
2020-10-02,2.705897,319.5,2459124.873785194,6314,1.775199,WASP-76_2_IN,08:58:15
2020-10-02,2.702543,319.5,2459124.8778568786,6314,1.775309,WASP-76_2_IN,09:04:06
2020-10-02,2.699238,319.5,2459124.881928465,6314,1.775409,WASP-76_2_IN,09:09:58
2020-10-02,2.695832,319.5,2459124.885999815,6314,1.775529,WASP-76_2_IN,09:15:50
2020-10-02,2.692305,319.5,2459124.890071869,6314,1.775662,WASP-76_2_IN,09:21:42
2020-10-02,2.688734,319.5,2459124.8941436135,6314,1.775801,WASP-76_2_IN,09:27:34
2020-10-02,2.685021,319.5,2459124.8982153325,6314,1.775924,WASP-76_2_IN,09:33:25
2020-10-02,2.681289,319.5,2459124.902286602,6314,1.776072,WASP-76_2_IN,09:39:17
2020-10-02,2.677383,319.5,2459124.9063582597,6314,1.776242,WASP-76_2_IN,09:45:09
2020-10-02,2.673402,319.5,2459124.9104301236,6314,1.776396,WASP-76_2_IN,09:51:01
2020-10-04,2.697269,319.5,2459126.74746413,6316,1.774876,WASP-76_3_IN,05:56:20
2020-10-04,2.69673,319.5,2459126.751535826,6316,1.775006,WASP-76_3_IN,06:02:12
2020-10-04,2.695946,319.5,2459126.755607107,6316,1.775128,WASP-76_3_IN,06:08:04
2020-10-04,2.695327,319.5,2459126.7596789645,6316,1.775252,WASP-76_3_IN,06:13:56
2020-10-04,2.694661,319.5,2459126.7637509787,6316,1.775381,WASP-76_3_IN,06:19:48
2020-10-04,2.693688,319.5,2459126.7678225515,6316,1.77551,WASP-76_3_IN,06:25:39
2020-10-04,2.6928,319.5,2459126.7718943013,6316,1.775624,WASP-76_3_IN,06:31:31
2020-10-04,2.691864,319.5,2459126.775965747,6316,1.775759,WASP-76_3_IN,06:37:23
2020-10-04,2.690856,319.5,2459126.780037875,6316,1.775898,WASP-76_3_IN,06:43:15
2020-10-04,2.689433,319.5,2459126.78410916,6316,1.776017,WASP-76_3_IN,06:49:07
2020-09-30,2.697249,308.85,2459122.7619770425,4990,1.774909,WASP-76_2_OUT_b2,06:17:14
2020-09-30,2.696444,308.85,2459122.765925606,4990,1.775025,WASP-76_2_OUT_b2,06:22:55
2020-09-30,2.695787,308.85,2459122.7698737322,4990,1.775133,WASP-76_2_OUT_b2,06:28:37
2020-09-30,2.694977,308.85,2459122.773822191,4990,1.775255,WASP-76_2_OUT_b2,06:34:18
2020-10-01,2.697353,308.85,2459123.764722521,4989,1.774881,WASP-76_2_OUT_b1,06:21:12
2020-10-01,2.696766,308.85,2459123.768718718,4989,1.77501,WASP-76_2_OUT_b1,06:26:57
2020-10-01,2.695905,308.85,2459123.772635061,4989,1.775136,WASP-76_2_OUT_b1,06:32:35
2020-10-01,2.694873,308.85,2459123.776636645,4989,1.775253,WASP-76_2_OUT_b1,06:38:21
2020-10-02,2.697033,319.5,2459124.7549673277,6315,1.774889,WASP-76_2_OUT_same,06:07:09
2020-10-02,2.69652,319.5,2459124.7590388064,6315,1.775014,WASP-76_2_OUT_same,06:13:00
2020-10-02,2.695764,319.5,2459124.7631106954,6315,1.77513,WASP-76_2_OUT_same,06:18:52
2020-10-02,2.695092,319.5,2459124.7671823027,6315,1.775251,WASP-76_2_OUT_same,06:24:44
2020-10-02,2.695114,319.5,2459124.771253998,6315,1.775248,WASP-76_2_OUT_same,06:30:36
2020-10-02,2.693129,319.5,2459124.775325265,6315,1.775506,WASP-76_2_OUT_same,06:36:28
2020-10-02,2.692253,319.5,2459124.7793972124,6315,1.775623,WASP-76_2_OUT_same,06:42:19
2020-10-02,2.691398,319.5,2459124.7834685785,6315,1.775765,WASP-76_2_OUT_same,06:48:11
2020-10-02,2.69004,319.5,2459124.7875402486,6315,1.775884,WASP-76_2_OUT_same,06:54:03
2020-10-05,2.697281,308.85,2459127.750926125,4994,1.774915,WASP-76_3_OUT_a1,06:01:20
2020-10-05,2.696751,308.85,2459127.7548744166,4994,1.775023,WASP-76_3_OUT_a1,06:07:01
2020-10-05,2.695842,308.85,2459127.7588224583,4994,1.775145,WASP-76_3_OUT_a1,06:12:42
2020-10-05,2.694973,308.85,2459127.762771271,4994,1.775265,WASP-76_3_OUT_a1,06:18:23
2020-10-06,2.697051,308.85,2459128.763647489,4995,1.774848,WASP-76_3_OUT_a2,06:19:39
2020-10-06,2.696164,308.85,2459128.767595511,4995,1.774956,WASP-76_3_OUT_a2,06:25:20
2020-10-06,2.695126,308.85,2459128.7715437026,4995,1.775102,WASP-76_3_OUT_a2,06:31:01
2020-10-06,2.693969,308.85,2459128.775492284,4995,1.775218,WASP-76_3_OUT_a2,06:36:42
2020-11-20,2.695837,308.85,2459173.6198544204,4599,1.774884,WASP-76_P4,02:52:35
2020-11-20,2.695185,308.85,2459173.623802943,4599,1.775001,WASP-76_P4,02:58:16
2020-12-25,2.703648,308.85,2459208.652760942,8485,1.775005,wasp-76b,03:39:58
2020-12-25,2.70034,308.85,2459208.656709191,8485,1.775109,wasp-76b,03:45:39
2020-07-23,-2.143955,511.2,2459053.7493926953,7144,20.210037,WASP-80,05:59:07
2020-07-23,-2.145704,511.2,2459053.7556851897,7144,20.210242,WASP-80,06:08:11
2020-08-01,-2.143365,511.2,2459062.72764484,7224,20.21002,WASP-80,05:27:48
2020-08-01,-2.145422,511.2,2459062.733937384,7224,20.210219,WASP-80,05:36:52
